timestamp,open,high,low,close,volume,Bitcoin_Specific,Geopolitics,Industry_Event,Macro_Economics,Politics,Regulation,MA50,MA200,Daily Return,return
2021-03-22,57351.56,58430.73,53650.0,54083.25,62581.63,0,0,0,0,0,0,49915.73,27036.18,-5.7,-0.05698729031956584
2021-03-23,54083.25,55830.9,53000.0,54340.89,59789.37,0,0,0,0,0,0,50332.02,27255.65,0.48,0.004763766970365069
2021-03-24,54342.8,57200.0,51700.0,52303.65,83537.47,0,0,0,0,0,0,50668.77,27466.34,-3.75,-0.03749000062383956
2021-03-25,52303.66,53287.0,50427.56,51293.78,87400.53,0,0,0,0,0,0,50942.27,27671.52,-1.93,-0.019307830333064713
2021-03-26,51293.78,55073.46,51214.6,55025.59,63813.77,0,0,0,0,0,0,51304.04,27894.78,7.28,0.07275365551144786
2021-03-27,55025.59,56700.36,53950.0,55817.14,50105.48,0,0,0,0,0,0,51654.58,28123.24,1.44,0.014385125175395697
2021-03-28,55817.14,56559.75,54691.84,55777.63,39050.39,0,0,0,0,0,0,51986.4,28351.03,-0.07,-0.0007078470878300047
2021-03-29,55777.65,58405.82,54800.01,57635.47,67857.94,0,0,0,0,0,0,52363.19,28587.52,3.33,0.03330797669244823
2021-03-30,57635.46,59368.0,57071.35,58746.57,55122.44,0,0,0,0,0,0,52610.63,28829.32,1.93,0.01927805915350378
2021-03-31,58746.57,59800.0,56769.0,58740.55,60975.54,0,0,0,0,0,0,52857.03,29070.81,-0.01,-0.00010247406784769097
2021-04-01,58739.46,59490.0,57935.45,58720.44,47415.62,0,0,0,0,0,0,53135.29,29312.75,-0.03,-0.00034235294017503914
2021-04-02,58720.45,60200.0,58428.57,58950.01,47382.42,0,0,0,0,0,0,53354.9,29554.14,0.39,0.0039095415497567565
2021-04-03,58950.01,59791.72,56880.0,57051.94,47409.85,0,0,0,0,0,0,53550.18,29785.48,-3.22,-0.03219795891468047
2021-04-04,57051.95,58492.85,56388.0,58202.01,41314.08,0,0,0,0,0,0,53771.15,30021.72,2.02,0.020158297859809826
2021-04-05,58202.01,59272.0,56777.77,59129.99,54258.02,0,0,0,0,0,0,53982.19,30262.67,1.59,0.015944122891975665
2021-04-06,59129.99,59495.24,57413.02,57991.15,54201.0,0,0,0,0,0,0,54183.79,30497.95,-1.93,-0.019259938992041037
2021-04-07,57990.03,58655.0,55473.0,55953.45,71228.41,0,0,0,0,0,0,54320.19,30722.32,-3.51,-0.03513812021317053
2021-04-08,55953.44,58153.31,55700.0,58077.52,44283.15,0,0,0,0,0,0,54439.35,30958.1,3.8,0.03796137682305556
2021-04-09,58077.52,58894.9,57654.0,58142.54,40831.88,0,0,0,0,0,0,54571.15,31196.73,0.11,0.0011195381620978662
2021-04-10,58142.55,61500.0,57900.01,59769.13,69906.42,0,0,0,0,0,0,54648.41,31442.93,2.8,0.0279759019815784
2021-04-11,59769.13,60699.0,59232.52,60002.43,41156.72,0,0,0,0,0,0,54731.64,31691.73,0.39,0.0039033527842884386
2021-04-12,59998.8,61300.0,59350.59,59860.0,56375.04,0,0,0,0,0,0,54780.67,31937.35,-0.24,-0.002373737196976866
2021-04-13,59860.01,63777.77,59805.15,63575.0,82848.69,0,0,0,0,0,0,54970.41,32201.79,6.21,0.062061476779151414
2021-04-14,63575.01,64854.0,61301.0,62959.53,82616.34,0,0,1,0,0,0,55251.78,32462.95,-0.97,-0.009681006685017701
2021-04-15,62959.53,63800.0,62020.0,63159.98,51649.7,0,0,0,0,0,0,55521.46,32724.88,0.32,0.003183791238594136
2021-04-16,63158.74,63520.61,60000.0,61334.8,91764.14,0,0,0,0,0,0,55806.68,32978.07,-2.89,-0.028897729226640023
2021-04-17,61334.81,62506.05,59580.91,60006.66,58912.26,0,0,0,0,0,0,56081.28,33223.9,-2.17,-0.021653938710161302
2021-04-18,60006.67,60499.0,50931.3,56150.01,124882.13,0,0,0,0,0,0,56282.15,33450.77,-6.43,-0.06427036598937519
2021-04-19,56150.01,57526.81,54221.58,55633.14,78229.04,0,0,0,0,0,0,56492.1,33675.84,-0.92,-0.009205163097922964
2021-04-20,55633.14,57076.24,53329.96,56425.0,72744.48,0,0,0,0,0,0,56628.86,33905.11,1.42,0.01423360248945138
2021-04-21,56425.0,56757.91,53536.02,53787.63,66984.76,0,0,0,0,0,0,56735.8,34121.34,-4.67,-0.0467411608329642
2021-04-22,53787.62,55521.48,50500.0,51690.96,104656.63,0,0,0,0,0,0,56762.63,34326.46,-3.9,-0.03898052396062068
2021-04-23,51690.95,52131.85,47500.0,51125.14,132230.78,0,0,0,0,0,0,56817.65,34528.13,-1.09,-0.010946208002327706
2021-04-24,51110.56,51166.22,48657.14,50047.84,55361.51,0,0,0,0,0,0,56843.57,34725.37,-2.11,-0.021071824937789918
2021-04-25,50047.84,50567.91,46930.0,49066.77,58255.65,0,0,0,0,0,0,56847.26,34917.37,-1.96,-0.019602644190038987
2021-04-26,49066.76,54356.62,48753.44,54001.39,86310.8,0,0,0,0,0,0,56907.86,35132.75,10.06,0.10056948928979836
2021-04-27,54001.38,55460.0,53222.0,55011.97,54064.03,0,0,0,0,0,0,56960.59,35352.55,1.87,0.0187139627331816
2021-04-28,55011.97,56428.0,53813.16,54846.22,55130.46,0,0,0,0,0,0,56959.83,35570.32,-0.3,-0.0030129806294884043
2021-04-29,54846.23,55195.84,52330.94,53555.0,52486.02,0,0,0,0,0,0,56913.89,35781.25,-2.35,-0.023542552248814963
2021-04-30,53555.0,57963.0,53013.01,57694.27,68578.91,0,0,0,0,0,0,56912.32,36012.08,7.73,0.07729007562319112
2021-05-01,57697.25,58458.07,56956.14,57800.37,42600.35,0,0,0,0,0,0,56923.89,36243.98,0.18,0.0018390041160067927
2021-05-02,57797.35,57911.02,56035.25,56578.21,36812.88,0,0,0,0,0,0,56831.69,36469.78,-2.11,-0.021144501324126486
2021-05-03,56578.21,58981.44,56435.0,57169.39,57649.93,0,0,0,0,0,0,56795.71,36698.1,1.04,0.010448898966580966
2021-05-04,57169.39,57200.0,53046.69,53200.01,85324.63,0,0,0,0,0,0,56747.6,36907.5,-6.94,-0.06943191102791191
2021-05-05,53205.05,58069.82,52900.0,57436.11,77263.92,0,0,0,0,0,0,56758.31,37137.88,7.96,0.07962592488234499
2021-05-06,57436.11,58360.0,55200.0,56393.68,70181.67,0,0,0,0,0,0,56707.92,37362.34,-1.81,-0.0181493837239326
2021-05-07,56393.68,58650.0,55241.63,57314.75,74542.75,0,0,0,0,0,0,56701.26,37590.15,1.63,0.016332858575641707
2021-05-08,57315.49,59500.0,56900.0,58862.05,69709.91,0,0,0,0,0,0,56717.9,37824.91,2.7,0.026996541030014143
2021-05-09,58866.53,59300.0,56235.66,58240.84,69806.12,0,0,0,0,0,0,56720.67,38052.21,-1.06,-0.010553658936445554
2021-05-10,58240.83,59500.0,53400.0,55816.14,89586.35,0,0,0,0,0,0,56689.96,38266.45,-4.16,-0.04163229788581346
2021-05-11,55816.14,56862.43,54370.0,56670.02,64329.54,0,0,0,0,0,0,56741.7,38485.19,1.53,0.01529808403089139
2021-05-12,56670.02,58000.01,48600.0,49631.32,99842.79,0,0,1,0,0,0,56647.5,38667.78,-12.42,-0.12420500292747383
2021-05-13,49537.15,51367.19,46000.0,49670.97,147332.0,0,0,0,0,0,0,56594.85,38850.99,0.08,0.0007988907004690127
2021-05-14,49671.92,51483.0,48799.75,49841.45,80082.2,0,0,0,0,0,0,56565.8,39034.94,0.34,0.0034321858421528795
2021-05-15,49844.16,50700.0,46555.0,46762.99,89437.45,0,0,0,0,0,0,56400.55,39200.58,-6.18,-0.061765056995733425
2021-05-16,46762.99,49795.89,43825.39,46431.5,114269.81,0,0,0,0,0,0,56212.84,39366.4,-0.71,-0.007088725507072957
2021-05-17,46426.83,46686.0,42001.0,43538.04,166657.17,0,0,0,0,0,0,55968.05,39516.81,-6.23,-0.062316746174472026
2021-05-18,43538.02,45799.29,42250.02,42849.78,116979.86,0,0,0,0,0,0,55672.33,39663.26,-1.58,-0.015808244927883797
2021-05-19,42849.78,43584.9,30000.0,36690.09,354347.24,0,0,0,0,0,0,55231.2,39777.76,-14.38,-0.1437507963868193
2021-05-20,36671.23,42451.67,34850.0,40526.64,203017.6,0,0,0,0,0,0,54866.93,39911.58,10.46,0.10456638291157105
2021-05-21,40525.39,42200.0,33488.0,37252.01,202100.89,0,0,0,0,0,0,54437.56,40030.1,-8.08,-0.08080191202626219
2021-05-22,37263.35,38829.0,35200.62,37449.73,126542.24,0,0,0,0,0,0,54007.55,40147.23,0.53,0.005307633064632
2021-05-23,37458.51,38270.64,31111.01,34655.25,217136.05,0,0,0,0,0,0,53559.62,40249.78,-7.46,-0.07461949658916112
2021-05-24,34681.44,39920.0,34031.0,38796.29,161630.89,0,0,0,0,0,0,53171.5,40365.81,11.95,0.1194924289970496
2021-05-25,38810.99,39791.77,36419.62,38324.72,111996.23,0,0,0,0,0,0,52755.4,40479.54,-1.22,-0.012155028225637077
2021-05-26,38324.72,40841.0,37800.44,39241.91,104780.77,0,0,0,0,0,0,52380.41,40601.66,2.39,0.023932073084943717
2021-05-27,39241.92,40411.14,37134.27,38529.98,86547.16,0,0,0,0,0,0,52031.94,40716.93,-1.81,-0.018142083298188116
2021-05-28,38529.99,38877.83,34684.0,35663.49,135377.63,0,0,0,0,0,0,51583.66,40818.61,-7.44,-0.07439635317744797
2021-05-29,35661.79,37338.58,33632.76,34605.15,112663.09,0,0,0,0,0,0,51112.92,40915.15,-2.97,-0.029675727193272383
2021-05-30,34605.15,36488.0,33379.0,35641.27,73535.39,0,0,0,0,0,0,50630.36,41014.93,2.99,0.029941208172771905
2021-05-31,35641.26,37499.0,34153.84,37253.81,94160.74,0,0,0,0,0,0,50175.39,41119.74,4.52,0.04524361786210207
2021-06-01,37253.82,37894.81,35666.0,36693.09,81234.66,0,0,0,0,0,1,49712.05,41221.6,-1.51,-0.015051346426043444
2021-06-02,36694.85,38225.0,35920.0,37568.68,67587.37,0,0,0,0,0,0,49191.92,41329.09,2.39,0.02386253106511349
2021-06-03,37568.68,39476.0,37170.0,39246.79,75889.11,0,0,0,0,0,0,48717.67,41445.54,4.47,0.044667792427096176
2021-06-04,39246.78,39289.07,35555.15,36829.0,91317.8,0,0,0,0,0,0,48191.05,41546.12,-6.16,-0.06160478347401155
2021-06-05,36829.15,37925.0,34800.0,35513.2,70459.62,0,0,0,0,0,0,47674.61,41635.39,-3.57,-0.03572728013250437
2021-06-06,35516.07,36480.0,35222.0,35796.31,47650.21,0,0,0,0,0,0,47190.41,41725.49,0.8,0.007971965353727573
2021-06-07,35796.31,36900.0,33300.0,33552.79,77574.95,0,0,0,0,0,0,46738.46,41804.24,-6.27,-0.06267461646186423
2021-06-08,33556.96,34068.01,31000.0,33380.81,123251.19,0,0,0,0,0,0,46293.42,41877.86,-0.51,-0.00512565423024447
2021-06-09,33380.8,37534.79,32396.82,37388.05,136607.6,0,0,0,0,0,0,45912.68,41971.29,12.0,0.12004621817145855
2021-06-10,37388.05,38491.0,35782.0,36675.72,109527.28,0,0,0,0,0,0,45570.44,42062.59,-1.91,-0.0190523442650794
2021-06-11,36677.83,37680.4,35936.77,37331.98,78466.01,0,0,0,0,0,0,45283.26,42157.41,1.79,0.017893581911957
2021-06-12,37331.98,37463.63,34600.36,35546.11,87717.55,0,0,0,0,0,0,44971.68,42239.34,-4.78,-0.047837537682169584
2021-06-13,35546.12,39380.0,34757.0,39020.57,86921.03,0,0,0,0,0,0,44751.13,42340.85,9.77,0.09774515411109674
2021-06-14,39020.56,41064.05,38730.0,40516.29,108522.39,0,0,0,0,0,0,44580.12,42457.68,3.83,0.03833157742185733
2021-06-15,40516.28,41330.0,39506.4,40144.04,80679.62,0,0,0,0,0,0,44302.98,42572.71,-0.92,-0.009187662542646469
2021-06-16,40143.8,40527.14,38116.01,38349.01,87771.98,0,0,0,0,0,0,43969.72,42675.85,-4.47,-0.04471473224917066
2021-06-17,38349.0,39559.88,37365.0,38092.97,79541.31,0,0,0,0,0,0,43634.65,42775.39,-0.67,-0.006676573919378925
2021-06-18,38092.97,38202.84,35129.29,35819.84,95228.04,0,0,0,0,0,0,43279.95,42856.01,-5.97,-0.05967321529405567
2021-06-19,35820.48,36457.0,34803.52,35483.72,68712.45,0,0,0,0,0,0,42835.74,42939.61,-0.94,-0.00938362650419422
2021-06-20,35483.72,36137.72,33336.0,35600.16,89878.17,0,0,0,0,0,0,42391.73,43021.59,0.33,0.003281504870402685
2021-06-21,35600.17,35750.0,31251.23,31608.93,168778.87,0,0,0,0,0,0,41892.35,43082.52,-11.21,-0.11211269836989501
2021-06-22,31614.12,33298.78,28805.0,32509.56,204208.18,0,0,0,0,0,0,41399.15,43151.82,2.85,0.028492897418546104
2021-06-23,32509.56,34881.0,31683.0,33678.07,126966.1,0,0,0,0,0,0,41008.71,43224.47,3.59,0.0359435809035864
2021-06-24,33675.07,35298.0,32286.57,34663.09,86625.8,0,0,0,0,0,0,40553.25,43300.99,2.92,0.029248113089615835
2021-06-25,34663.08,35500.0,31275.0,31584.45,116061.13,0,0,0,0,0,0,40057.07,43363.08,-8.88,-0.08881608650584805
2021-06-26,31576.09,32730.0,30151.0,32283.65,107820.38,0,0,0,0,0,0,39556.45,43432.87,2.21,0.022137475878161617
2021-06-27,32283.65,34749.0,31973.45,34700.34,96613.24,0,0,0,0,0,0,39073.21,43513.67,7.49,0.07485801636432043
2021-06-28,34702.49,35297.71,33862.72,34494.89,82222.27,0,0,0,0,0,0,38598.29,43594.87,-0.59,-0.0059206912670018985
2021-06-29,34494.89,36600.0,34225.43,35911.73,90788.8,0,0,0,0,0,0,38200.2,43684.25,4.11,0.04107390978779768
2021-06-30,35911.72,36100.0,34017.55,35045.0,77152.2,0,0,0,0,0,0,37767.7,43765.43,-2.41,-0.0241350110395685
2021-07-01,35045.0,35057.57,32711.0,33504.69,71708.27,0,0,0,0,0,0,37445.17,43837.08,-4.4,-0.043952346982451096
2021-07-02,33502.33,33977.04,32699.0,33786.55,56172.18,0,0,0,0,0,0,37127.48,43909.64,0.84,0.008412553585781524
2021-07-03,33786.54,34945.61,33316.73,34669.13,43044.58,0,0,0,0,0,0,36824.04,43985.86,2.61,0.026122229111880113
2021-07-04,34669.12,35967.85,34357.15,35286.51,43703.48,0,0,0,0,0,0,36594.51,44055.61,1.78,0.017807773082278322
2021-07-05,35288.13,35293.78,33125.55,33690.14,64123.87,0,0,0,0,0,0,36339.68,44110.08,-4.52,-0.04524023486595874
2021-07-06,33690.15,35118.88,33532.0,34220.01,58210.6,0,0,0,0,0,0,36153.32,44165.64,1.57,0.01572774705002722
2021-07-07,34220.02,35059.09,33777.77,33862.12,53807.52,0,0,0,0,0,0,35973.57,44215.84,-1.05,-0.010458500742694055
2021-07-08,33862.11,33929.64,32077.0,32875.71,70136.48,0,0,0,0,0,0,35897.28,44262.94,-2.91,-0.02913019031295161
2021-07-09,32875.71,34100.0,32261.07,33815.81,47153.94,0,0,0,0,0,0,35763.06,44318.42,2.86,0.028595580141082877
2021-07-10,33815.81,34262.0,33004.78,33502.87,34761.18,0,0,0,0,0,0,35688.08,44366.88,-0.93,-0.009254251191971874
2021-07-11,33502.87,34666.0,33306.47,34258.99,31572.65,0,0,0,0,0,0,35624.26,44422.01,2.26,0.022568812761414092
2021-07-12,34259.0,34678.43,32658.34,33086.63,48181.4,0,0,0,0,0,0,35592.89,44468.8,-3.42,-0.03422050679252364
2021-07-13,33086.94,33340.0,32202.25,32729.77,41126.36,0,0,0,0,0,0,35471.56,44508.89,-1.08,-0.010785625492834905
2021-07-14,32729.12,33114.03,31550.0,32820.02,46777.82,0,0,0,0,0,0,35361.47,44540.52,0.28,0.002757428481776625
2021-07-15,32820.03,33185.25,31133.0,31880.0,51639.58,0,0,0,0,0,0,35214.23,44568.51,-2.86,-0.02864166444749261
2021-07-16,31874.49,32249.18,31020.0,31383.87,48499.86,0,0,0,0,0,0,35071.31,44590.04,-1.56,-0.015562421580928465
2021-07-17,31383.86,31955.92,31164.31,31520.07,34012.24,0,0,0,0,0,0,34988.44,44610.71,0.43,0.004339808952815494
2021-07-18,31520.07,32435.0,31108.97,31778.56,35923.72,0,0,0,0,0,0,34931.91,44625.23,0.82,0.008200806660645155
2021-07-19,31778.57,31899.0,30407.44,30839.65,47340.47,0,0,0,0,0,0,34835.88,44634.81,-2.95,-0.02954539160994074
2021-07-20,30839.65,31063.07,29278.0,29790.35,61034.05,0,0,0,0,0,0,34686.61,44637.1,-3.4,-0.034024380951145794
2021-07-21,29790.34,32858.0,29482.61,32144.51,82796.27,0,0,0,0,0,0,34595.63,44636.93,7.9,0.079024247784937
2021-07-22,32144.51,32591.35,31708.0,32287.83,46148.09,0,0,0,0,0,0,34490.02,44633.37,0.45,0.004458615172544311
2021-07-23,32287.58,33650.0,31924.32,33634.09,50112.86,0,0,0,0,0,0,34377.76,44641.6,4.17,0.04169558623171632
2021-07-24,33634.1,34500.0,33401.14,34258.14,47977.55,0,0,0,0,0,0,34326.35,44643.14,1.86,0.018554091994164246
2021-07-25,34261.51,35398.0,33851.12,35381.02,47852.93,0,0,0,0,0,0,34323.7,44636.2,3.28,0.03277702759110679
2021-07-26,35381.02,40550.0,35205.78,37237.6,152452.51,0,0,0,0,0,0,34352.53,44625.22,5.25,0.05247389702162342
2021-07-27,37241.33,39542.61,36383.0,39457.87,88397.27,0,0,0,0,0,0,34470.63,44619.6,5.96,0.05962441188476175
2021-07-28,39456.61,40900.0,38772.0,40019.56,101344.53,0,0,0,0,0,0,34603.4,44619.26,1.42,0.014235182993912021
2021-07-29,40019.57,40640.0,39200.0,40016.48,53998.44,0,0,0,0,0,0,34655.97,44628.59,-0.01,-7.696236540322143e-05
2021-07-30,40018.49,42316.71,38313.23,42206.37,73602.78,0,0,0,0,0,0,34766.59,44662.6,5.47,0.054724703422190046
2021-07-31,42206.36,42448.0,41000.15,41461.83,44849.79,0,0,0,0,0,0,34849.18,44699.65,-1.76,-0.01764046517148954
2021-08-01,41461.84,42599.0,39422.01,39845.44,53953.19,0,0,0,0,0,0,34935.17,44712.02,-3.9,-0.03898501344489613
2021-08-02,39850.27,40480.01,38690.0,39147.82,50837.35,0,0,0,0,0,0,34937.71,44712.04,-1.75,-0.017508151497385938
2021-08-03,39146.86,39780.0,37642.03,38207.05,57117.44,0,0,0,0,0,0,34891.53,44719.36,-2.4,-0.0240312231945482
2021-08-04,38207.04,39969.66,37508.56,39723.18,52329.35,0,0,0,0,0,0,34883.11,44738.0,3.97,0.0396819435156599
2021-08-05,39723.17,41350.0,37332.7,40862.46,84343.76,0,0,0,0,0,0,34933.38,44763.17,2.87,0.028680483284570846
2021-08-06,40862.46,43392.43,39853.86,42836.87,75753.94,0,0,0,0,0,0,35028.26,44794.2,4.83,0.04831843212572129
2021-08-07,42836.87,44700.0,42446.41,44572.54,73396.74,0,0,0,0,0,0,35203.31,44837.61,4.05,0.040518133094224584
2021-08-08,44572.54,45310.0,43261.0,43794.37,69329.09,0,0,0,0,0,0,35369.53,44879.24,-1.75,-0.017458506964153186
2021-08-09,43794.36,46454.15,42779.0,46253.4,74587.88,0,0,0,0,0,0,35582.59,44956.25,5.61,0.056149454827184364
2021-08-10,46248.87,46700.0,44589.46,45584.99,53814.64,0,0,0,0,0,0,35862.11,45019.45,-1.45,-0.014451045760960346
2021-08-11,45585.0,46743.47,45341.14,45511.0,52734.9,0,0,0,0,0,0,36122.14,45086.62,-0.16,-0.0016231219969555788
2021-08-12,45510.67,46218.12,43770.0,44399.0,55266.11,0,0,0,0,0,0,36336.56,45147.31,-2.44,-0.024433653402474165
2021-08-13,44400.06,47886.0,44217.39,47800.0,48239.37,0,0,0,0,0,0,36599.3,45225.04,7.66,0.07660082434289062
2021-08-14,47799.99,48144.0,45971.03,47068.51,46114.36,0,0,0,0,0,0,36908.98,45298.04,-1.53,-0.015303138075313805
2021-08-15,47068.5,47372.27,45500.0,46973.82,42110.71,0,0,0,0,0,0,37202.78,45381.08,-0.2,-0.002011748406737346
2021-08-16,46973.82,48053.83,45660.0,45901.29,52480.57,0,0,0,0,0,0,37426.8,45443.77,-2.28,-0.022832505425362415
2021-08-17,45901.3,47160.0,44376.0,44695.95,57039.34,0,0,0,0,0,0,37630.82,45495.98,-2.63,-0.026259392709878204
2021-08-18,44695.95,46000.0,44203.28,44705.29,54099.42,0,0,0,0,0,0,37806.69,45548.2,0.02,0.00020896747915655212
2021-08-19,44699.37,47033.0,43927.7,46760.62,53411.75,0,0,0,0,0,0,38041.01,45616.53,4.6,0.04597509601212746
2021-08-20,46760.62,49382.99,46622.99,49322.47,56850.35,0,0,0,0,0,0,38357.36,45695.51,5.48,0.05478648486696702
2021-08-21,49322.47,49757.04,48222.0,48821.87,46745.14,0,0,0,0,0,0,38658.07,45762.29,-1.01,-0.01014953225173032
2021-08-22,48821.88,49500.0,48050.0,49239.22,37007.89,0,0,0,0,0,0,38949.47,45820.39,0.85,0.008548423073512001
2021-08-23,49239.22,50500.0,49029.0,49488.85,52462.54,0,0,0,0,0,0,39233.52,45883.16,0.51,0.005069739122593786
2021-08-24,49488.85,49860.0,47600.0,47674.01,51014.59,0,0,0,0,0,0,39513.2,45930.07,-3.67,-0.03667169473527865
2021-08-25,47674.01,49264.3,47126.28,48973.32,44655.83,0,0,0,0,0,0,39808.26,45979.01,2.73,0.027254053099372122
2021-08-26,48973.32,49352.84,46250.0,46843.87,49371.28,0,0,0,0,0,0,40067.9,46019.25,-4.35,-0.04348183868277655
2021-08-27,46843.86,49149.93,46348.0,49069.9,42068.1,0,0,0,0,0,0,40391.78,46032.72,4.75,0.047520198480612175
2021-08-28,49069.9,49299.0,48346.88,48895.35,26681.06,0,0,0,0,0,0,40693.37,46045.1,-0.36,-0.0035571704853688546
2021-08-29,48895.35,49632.27,47762.54,48767.83,32652.28,0,0,0,0,0,0,40998.67,46064.9,-0.26,-0.0026080189629483774
2021-08-30,48767.84,48888.61,46853.0,46982.91,40288.35,0,0,0,0,0,0,41253.15,46059.97,-3.66,-0.036600357243699366
2021-08-31,46982.91,48246.11,46700.0,47100.89,48645.53,0,0,0,0,0,0,41533.43,46059.03,0.25,0.0025111258540604364
2021-09-01,47100.89,49156.0,46512.0,48810.52,49904.66,0,0,0,0,0,0,41855.05,46067.32,3.63,0.036297190987261585
2021-09-02,48810.51,50450.13,48584.06,49246.64,54410.77,0,0,0,0,0,0,42183.58,46070.66,0.89,0.008934959103078732
2021-09-03,49246.63,51000.0,48316.84,49999.14,59025.64,0,0,0,0,0,0,42545.96,46081.1,1.53,0.015280230285761531
2021-09-04,49998.0,50535.69,49370.0,49915.64,34664.66,0,0,0,0,0,0,42916.6,46085.01,-0.17,-0.001670028724494066
2021-09-05,49917.54,51900.0,49450.0,51756.88,40544.84,0,0,0,0,0,0,43321.34,46083.2,3.69,0.036887035806813184
2021-09-06,51756.88,52780.0,50969.33,52663.9,49249.67,0,0,0,0,0,0,43739.04,46088.75,1.75,0.017524626677651423
2021-09-07,52666.2,52920.0,42843.05,46863.73,123048.8,0,0,0,0,0,1,44059.52,46043.54,-11.01,-0.11013559573066178
2021-09-08,46868.57,47340.99,44412.02,46048.31,65069.32,0,0,0,0,0,0,44384.68,45994.58,-1.74,-0.017399810044996578
2021-09-09,46048.31,47399.97,45513.08,46395.14,50651.66,0,0,0,0,0,0,44669.7,45939.51,0.75,0.007531872505201598
2021-09-10,46395.14,47033.0,44132.29,44850.91,49048.27,0,0,0,0,0,0,44920.96,45893.33,-3.33,-0.033284305209554166
2021-09-11,44842.2,45987.93,44722.22,45173.69,30440.41,0,0,0,0,0,0,45151.75,45874.74,0.72,0.007196732463176314
2021-09-12,45173.68,46460.0,44742.06,46025.24,32094.28,0,0,0,0,0,0,45387.09,45856.49,1.89,0.0188505743055305
2021-09-13,46025.23,46880.0,43370.0,44940.73,65429.15,0,0,0,0,0,0,45578.29,45845.82,-2.36,-0.02356337522628882
2021-09-14,44940.72,47250.0,44594.44,47111.52,44855.85,0,0,0,0,0,0,45775.76,45849.99,4.83,0.04830339872093736
2021-09-15,47103.28,48500.0,46682.32,48121.41,43204.71,0,0,0,0,0,0,45949.03,45860.07,2.14,0.02143615828994716
2021-09-16,48121.4,48557.0,47021.1,47737.82,40725.09,0,0,0,0,0,0,46103.4,45873.08,-0.8,-0.007971295936673561
2021-09-17,47737.81,48150.0,46699.56,47299.98,34461.93,0,0,0,0,0,0,46249.07,45861.64,-0.92,-0.009171763603784133
2021-09-18,47299.98,48843.2,47035.56,48292.74,30906.47,0,0,0,0,0,0,46370.8,45860.9,2.1,0.020988592384182825
2021-09-19,48292.75,48372.83,46829.18,47241.75,29847.24,0,0,0,0,0,0,46486.4,45845.37,-2.18,-0.02176289852263502
2021-09-20,47241.75,47347.25,42500.0,43015.62,78003.52,0,0,0,0,0,0,46549.8,45818.57,-8.95,-0.08945752432964482
2021-09-21,43016.64,43639.0,39600.0,40734.38,84534.08,0,0,0,0,0,0,46581.53,45778.49,-5.3,-0.05303282853995839
2021-09-22,40734.09,44000.55,40565.39,43543.61,58349.06,0,0,0,0,0,0,46688.26,45751.79,6.9,0.0689645945267856
2021-09-23,43546.37,44978.0,43069.09,44865.26,48699.58,0,0,0,0,0,0,46791.1,45721.26,3.04,0.03035232953813427
2021-09-24,44865.26,45200.0,40675.0,42810.57,84113.43,0,0,0,0,0,0,46830.07,45673.44,-4.58,-0.045796903885099605
2021-09-25,42810.58,42966.84,41646.28,42670.64,33594.57,0,0,0,0,0,0,46826.74,45612.37,-0.33,-0.003268585304984306
2021-09-26,42670.63,43950.0,40750.0,43160.9,49880.0,0,0,0,0,0,0,46798.51,45548.92,1.15,0.011489398799736872
2021-09-27,43160.9,44350.0,42098.0,42147.35,39776.84,0,0,0,0,0,0,46765.57,45470.79,-2.35,-0.023483059899121694
2021-09-28,42147.35,42787.38,40888.0,41026.54,43372.26,0,0,0,0,0,0,46661.03,45389.81,-2.66,-0.026592656477809395
2021-09-29,41025.01,42590.0,40753.88,41524.28,33511.53,0,0,0,0,0,0,46579.82,45291.49,1.21,0.012132146654336484
2021-09-30,41524.29,44141.37,41410.17,43824.1,46381.23,0,0,0,0,0,0,46546.08,45215.77,5.54,0.05538494586781506
2021-10-01,43820.01,48495.0,43283.03,48141.61,66244.87,0,0,0,0,0,0,46620.93,45178.45,9.85,0.09851907968446594
2021-10-02,48141.6,48336.59,47430.18,47634.9,30508.98,0,0,0,0,0,0,46617.63,45132.12,-1.05,-0.010525406192273157
2021-10-03,47634.89,49228.08,47088.0,48200.01,30825.06,0,0,0,0,0,0,46640.26,45078.56,1.19,0.011863360687227154
2021-10-04,48200.01,49536.12,46891.0,49224.94,46796.49,0,0,0,0,0,0,46685.28,45036.44,2.13,0.021264103472177665
2021-10-05,49224.93,51886.3,49022.4,51471.99,52125.67,0,0,0,0,0,0,46796.69,45003.65,4.56,0.045648608205515195
2021-10-06,51471.99,55750.0,50382.41,55315.0,79877.55,0,0,0,0,0,0,47009.08,44989.72,7.47,0.07466216091509192
2021-10-07,55315.0,55332.31,53357.0,53785.22,54917.38,0,0,0,0,0,0,47190.67,44971.88,-2.77,-0.027655789568833078
2021-10-08,53785.22,56100.0,53617.61,53951.43,46160.26,0,0,0,0,0,0,47334.49,44971.22,0.31,0.003090254162760653
2021-10-09,53955.67,55489.0,53661.67,54949.72,55177.08,0,0,0,0,0,0,47447.04,44974.27,1.85,0.01850349471737811
2021-10-10,54949.72,56561.31,54080.0,54659.0,89237.84,0,0,0,0,0,0,47563.78,44986.05,-0.53,-0.005290654802244665
2021-10-11,54659.01,57839.04,54415.06,57471.35,52933.17,0,0,0,0,0,0,47728.42,45016.93,5.15,0.05145264274867811
